HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:11:02.663,0.167,1.047,-0.1
2018-08-31 20:11:02.675,0.17,1.041,-0.094
2018-08-31 20:11:02.688,0.17,1.047,-0.1
2018-08-31 20:11:02.700,0.17,1.041,-0.094
2018-08-31 20:11:02.713,0.17,1.047,-0.1
2018-08-31 20:11:02.725,0.17,1.047,-0.094
2018-08-31 20:11:02.738,0.176,1.047,-0.091
2018-08-31 20:11:02.750,0.17,1.047,-0.091
2018-08-31 20:11:02.763,0.167,1.047,-0.094
2018-08-31 20:11:02.775,0.17,1.047,-0.094
2018-08-31 20:11:02.788,0.17,1.047,-0.091
2018-08-31 20:11:02.800,0.17,1.041,-0.091
2018-08-31 20:11:02.813,0.17,1.047,-0.094
2018-08-31 20:11:02.825,0.17,1.041,-0.091
2018-08-31 20:11:02.838,0.176,1.041,-0.094
2018-08-31 20:11:02.850,0.17,1.041,-0.094
2018-08-31 20:11:02.863,0.176,1.047,-0.091
2018-08-31 20:11:02.875,0.17,1.047,-0.091
2018-08-31 20:11:02.888,0.17,1.041,-0.094
2018-08-31 20:11:02.900,0.176,1.047,-0.091
2018-08-31 20:11:02.913,0.17,1.041,-0.094
2018-08-31 20:11:02.925,0.17,1.038,-0.094
2018-08-31 20:11:02.938,0.17,1.047,-0.091
2018-08-31 20:11:02.950,0.17,1.047,-0.091
2018-08-31 20:11:02.963,0.17,1.041,-0.094
2018-08-31 20:11:02.975,0.17,1.047,-0.091
2018-08-31 20:11:02.988,0.167,1.05,-0.091
2018-08-31 20:11:03.000,0.167,1.047,-0.094
2018-08-31 20:11:03.013,0.17,1.05,-0.091
2018-08-31 20:11:03.025,0.176,1.047,-0.094
2018-08-31 20:11:03.038,0.17,1.047,-0.094
2018-08-31 20:11:03.050,0.17,1.047,-0.091
2018-08-31 20:11:03.063,0.167,1.047,-0.094
2018-08-31 20:11:03.075,0.17,1.047,-0.094
2018-08-31 20:11:03.088,0.176,1.047,-0.091
2018-08-31 20:11:03.100,0.179,1.041,-0.094
2018-08-31 20:11:03.113,0.167,1.041,-0.094
2018-08-31 20:11:03.125,0.176,1.041,-0.094
2018-08-31 20:11:03.138,0.176,1.041,-0.1
2018-08-31 20:11:03.150,0.17,1.05,-0.094
2018-08-31 20:11:03.163,0.17,1.041,-0.094
2018-08-31 20:11:03.175,0.17,1.041,-0.094
2018-08-31 20:11:03.188,0.167,1.047,-0.094
2018-08-31 20:11:03.200,0.167,1.047,-0.088
2018-08-31 20:11:03.213,0.167,1.047,-0.094
2018-08-31 20:11:03.225,0.167,1.047,-0.088
2018-08-31 20:11:03.238,0.17,1.041,-0.094
2018-08-31 20:11:03.250,0.167,1.041,-0.094
2018-08-31 20:11:03.263,0.167,1.041,-0.094
2018-08-31 20:11:03.275,0.17,1.047,-0.091
2018-08-31 20:11:03.288,0.17,1.047,-0.094
2018-08-31 20:11:03.300,0.176,1.047,-0.094
2018-08-31 20:11:03.313,0.17,1.047,-0.091
2018-08-31 20:11:03.325,0.17,1.05,-0.094
2018-08-31 20:11:03.338,0.17,1.047,-0.094
2018-08-31 20:11:03.350,0.17,1.047,-0.094
2018-08-31 20:11:03.363,0.17,1.041,-0.091
2018-08-31 20:11:03.375,0.17,1.047,-0.091
2018-08-31 20:11:03.388,0.17,1.047,-0.091
2018-08-31 20:11:03.400,0.167,1.047,-0.091
2018-08-31 20:11:03.413,0.176,1.047,-0.091
2018-08-31 20:11:03.425,0.17,1.047,-0.094
2018-08-31 20:11:03.438,0.17,1.047,-0.094
2018-08-31 20:11:03.450,0.17,1.047,-0.094
2018-08-31 20:11:03.463,0.17,1.047,-0.091
2018-08-31 20:11:03.475,0.17,1.041,-0.094
2018-08-31 20:11:03.488,0.17,1.041,-0.094
2018-08-31 20:11:03.500,0.17,1.041,-0.094
2018-08-31 20:11:03.513,0.17,1.041,-0.091
2018-08-31 20:11:03.525,0.167,1.047,-0.094
2018-08-31 20:11:03.538,0.167,1.041,-0.091
2018-08-31 20:11:03.550,0.167,1.041,-0.094
2018-08-31 20:11:03.563,0.167,1.047,-0.091
