HEADER_TIME_STAMP,X,Y,Z
2018-06-14 11:55:31.247,-0.145,0.032,0.977
2018-06-14 11:55:31.267,-0.148,0.030,0.971
2018-06-14 11:55:31.287,-0.143,0.030,0.959
2018-06-14 11:55:31.307,-0.138,0.031,0.960
2018-06-14 11:55:31.327,-0.142,0.023,0.967
2018-06-14 11:55:31.347,-0.142,0.026,0.972
2018-06-14 11:55:31.367,-0.148,0.030,0.975
2018-06-14 11:55:31.387,-0.144,0.029,0.966
2018-06-14 11:55:31.407,-0.141,0.029,0.962
2018-06-14 11:55:31.427,-0.140,0.030,0.959
2018-06-14 11:55:31.447,-0.146,0.034,0.956
2018-06-14 11:55:31.467,-0.145,0.029,0.968
2018-06-14 11:55:31.487,-0.144,0.030,0.970
2018-06-14 11:55:31.507,-0.145,0.034,0.962
2018-06-14 11:55:31.527,-0.145,0.033,0.968
2018-06-14 11:55:31.547,-0.143,0.032,0.964
2018-06-14 11:55:31.567,-0.144,0.030,0.976
2018-06-14 11:55:31.587,-0.144,0.031,0.969
2018-06-14 11:55:31.607,-0.140,0.030,0.961
2018-06-14 11:55:31.627,-0.134,0.027,0.973
2018-06-14 11:55:31.646,-0.139,0.031,0.969
2018-06-14 11:55:31.667,-0.138,0.026,0.974
2018-06-14 11:55:31.687,-0.137,0.031,0.972
2018-06-14 11:55:31.706,-0.134,0.035,0.970
2018-06-14 11:55:31.727,-0.136,0.028,0.962
2018-06-14 11:55:31.747,-0.134,0.032,0.971
2018-06-14 11:55:31.766,-0.133,0.032,0.973
2018-06-14 11:55:31.787,-0.129,0.029,0.968
2018-06-14 11:55:31.808,-0.132,0.026,0.972
2018-06-14 11:55:31.827,-0.136,0.029,0.973
2018-06-14 11:55:31.847,-0.136,0.030,0.962
2018-06-14 11:55:31.868,-0.139,0.030,0.969
2018-06-14 11:55:31.888,-0.141,0.025,0.975
2018-06-14 11:55:31.907,-0.139,0.029,0.970
2018-06-14 11:55:31.927,-0.142,0.029,0.960
2018-06-14 11:55:31.947,-0.139,0.033,0.969
2018-06-14 11:55:31.967,-0.138,0.029,0.980
2018-06-14 11:55:31.987,-0.134,0.027,0.970
2018-06-14 11:55:32.007,-0.135,0.024,0.987
2018-06-14 11:55:32.028,-0.138,0.034,0.959
2018-06-14 11:55:32.047,-0.132,0.038,0.981
2018-06-14 11:55:32.067,-0.136,0.034,0.896
2018-06-14 11:55:32.087,-0.141,0.019,0.967
2018-06-14 11:55:32.107,-0.142,0.023,0.985
2018-06-14 11:55:32.127,-0.146,0.027,0.977
2018-06-14 11:55:32.146,-0.147,0.028,0.959
2018-06-14 11:55:32.167,-0.138,0.029,0.957
2018-06-14 11:55:32.187,-0.144,0.023,0.963
